Spectrum 1,04/08/2025 15:13:35
[Global Parameters]
-76.245368957519531,2422670833.3333333333333333333
-76.252769470214844,2422672916.6666666666666666667
-76.259750366210938,2422675000.0000000000000000000
-76.266242980957031,2422677083.3333333333333333333
-76.2721939086914,2422679166.6666666666666666667
-76.277587890625,2422681250.0000000000000000000
-76.282363891601563,2422683333.3333333333333333333
-76.286483764648438,2422685416.6666666666666666667
-76.289924621582031,2422687500.0000000000000000000
-76.292640686035156,2422689583.3333333333333333333
-76.294609069824219,2422691666.6666666666666666667
-76.295806884765625,2422693750.0000000000000000000
-76.296195983886719,2422695833.3333333333333333333
-76.295761108398438,2422697916.6666666666666666667
-76.294525146484375,2422700000.0000000000000000000
-76.292427062988281,2422702083.3333333333333333333
-76.289505004882813,2422704166.6666666666666666667
-76.285728454589844,2422706250.0000000000000000000
-76.281135559082031,2422708333.3333333333333333333
-76.275688171386719,2422710416.6666666666666666667
-76.269447326660156,2422712500.0000000000000000000
-76.262420654296875,2422714583.3333333333333333333
-76.254631042480469,2422716666.6666666666666666667
-76.24609375,2422718750.0000000000000000000
-76.236846923828125,2422720833.3333333333333333333
-76.2269287109375,2422722916.6666666666666666667
-76.216423034667969,2422725000.0000000000000000000
-76.2052993774414,2422727083.3333333333333333333
-76.193649291992188,2422729166.6666666666666666667
-76.1815185546875,2422731250.0000000000000000000
-76.168960571289063,2422733333.3333333333333333333
-76.156021118164063,2422735416.6666666666666666667
-76.142776489257813,2422737500.0000000000000000000
-76.129234313964844,2422739583.3333333333333333333
-76.115509033203125,2422741666.6666666666666666667
-76.10162353515625,2422743750.0000000000000000000
-76.087646484375,2422745833.3333333333333333333
-76.073623657226563,2422747916.6666666666666666667
-76.059638977050781,2422750000.0000000000000000000
-76.04571533203125,2422752083.3333333333333333333
-76.03192138671875,2422754166.6666666666666666667
-76.018295288085938,2422756250.0000000000000000000
-76.004913330078125,2422758333.3333333333333333333
-75.991806030273438,2422760416.6666666666666666667
-75.978988647460938,2422762500.0000000000000000000
-75.966552734375,2422764583.3333333333333333333
-75.954505920410156,2422766666.6666666666666666667
-75.942886352539063,2422768750.0000000000000000000
-75.9317398071289,2422770833.3333333333333333333
-75.921089172363281,2422772916.6666666666666666667
-75.910942077636719,2422775000.0000000000000000000
-75.901351928710938,2422777083.3333333333333333333
-75.892295837402344,2422779166.6666666666666666667
-75.883827209472656,2422781250.0000000000000000000
-75.875938415527344,2422783333.3333333333333333333
-75.868637084960938,2422785416.6666666666666666667
-75.861946105957031,2422787500.0000000000000000000
-75.8558349609375,2422789583.3333333333333333333
-75.850334167480469,2422791666.6666666666666666667
-75.84539794921875,2422793750.0000000000000000000
-75.841064453125,2422795833.3333333333333333333
-75.837287902832031,2422797916.6666666666666666667
-75.834091186523438,2422800000.0000000000000000000
-75.8313980102539,2422802083.3333333333333333333
-75.8292236328125,2422804166.6666666666666666667
-75.827568054199219,2422806250.0000000000000000000
-75.826370239257813,2422808333.3333333333333333333
-75.825614929199219,2422810416.6666666666666666667
-75.825286865234375,2422812500.0000000000000000000
-75.825355529785156,2422814583.3333333333333333333
-75.825759887695313,2422816666.6666666666666666667
-75.826492309570313,2422818750.0000000000000000000
-75.827522277832031,2422820833.3333333333333333333
-75.82879638671875,2422822916.6666666666666666667
-75.830284118652344,2422825000.0000000000000000000
-75.831947326660156,2422827083.3333333333333333333
-75.833747863769531,2422829166.6666666666666666667
-75.835662841796875,2422831250.0000000000000000000
-75.837638854980469,2422833333.3333333333333333333
-75.839645385742188,2422835416.6666666666666666667
-75.841636657714844,2422837500.0000000000000000000
-75.843597412109375,2422839583.3333333333333333333
-75.845466613769531,2422841666.6666666666666666667
-75.847221374511719,2422843750.0000000000000000000
-75.848838806152344,2422845833.3333333333333333333
-75.85028076171875,2422847916.6666666666666666667
-75.851509094238281,2422850000.0000000000000000000
-75.852493286132813,2422852083.3333333333333333333
-75.853233337402344,2422854166.6666666666666666667
-75.85369873046875,2422856250.0000000000000000000
-75.8538589477539,2422858333.3333333333333333333
-75.853713989257813,2422860416.6666666666666666667
-75.853240966796875,2422862500.0000000000000000000
-75.8524169921875,2422864583.3333333333333333333
-75.851272583007813,2422866666.6666666666666666667
-75.8497543334961,2422868750.0000000000000000000
-75.847908020019531,2422870833.3333333333333333333
-75.845718383789063,2422872916.6666666666666666667
-75.843193054199219,2422875000.0000000000000000000
-75.84033203125,2422877083.3333333333333333333
-75.837142944335938,2422879166.6666666666666666667
-75.833671569824219,2422881250.0000000000000000000
-75.829948425292969,2422883333.3333333333333333333
-75.825935363769531,2422885416.6666666666666666667
-75.82171630859375,2422887500.0000000000000000000
-75.817253112792969,2422889583.3333333333333333333
-75.8126449584961,2422891666.6666666666666666667
-75.807876586914063,2422893750.0000000000000000000
-75.8030014038086,2422895833.3333333333333333333
-75.79803466796875,2422897916.6666666666666666667
-75.793022155761719,2422900000.0000000000000000000
-75.788002014160156,2422902083.3333333333333333333
-75.783004760742188,2422904166.6666666666666666667
-75.778068542480469,2422906250.0000000000000000000
-75.773223876953125,2422908333.3333333333333333333
-75.768508911132813,2422910416.6666666666666666667
-75.763923645019531,2422912500.0000000000000000000
-75.759567260742188,2422914583.3333333333333333333
-75.755439758300781,2422916666.6666666666666666667
-75.751533508300781,2422918750.0000000000000000000
-75.747932434082031,2422920833.3333333333333333333
-75.744636535644531,2422922916.6666666666666666667
-75.741668701171875,2422925000.0000000000000000000
-75.739067077636719,2422927083.3333333333333333333
-75.736846923828125,2422929166.6666666666666666667
-75.734992980957031,2422931250.0000000000000000000
-75.733573913574219,2422933333.3333333333333333333
-75.732559204101563,2422935416.6666666666666666667
-75.732002258300781,2422937500.0000000000000000000
-75.731864929199219,2422939583.3333333333333333333
-75.732192993164063,2422941666.6666666666666666667
-75.732963562011719,2422943750.0000000000000000000
-75.734207153320313,2422945833.3333333333333333333
-75.73590087890625,2422947916.6666666666666666667
-75.738044738769531,2422950000.0000000000000000000
-75.740631103515625,2422952083.3333333333333333333
-75.743690490722656,2422954166.6666666666666666667
-75.747177124023438,2422956250.0000000000000000000
-75.751083374023438,2422958333.3333333333333333333
-75.755409240722656,2422960416.6666666666666666667
-75.760139465332031,2422962500.0000000000000000000
-75.765274047851563,2422964583.3333333333333333333
-75.770767211914063,2422966666.6666666666666666667
-75.776626586914063,2422968750.0000000000000000000
-75.782821655273438,2422970833.3333333333333333333
-75.7893295288086,2422972916.6666666666666666667
-75.796180725097656,2422975000.0000000000000000000
-75.803291320800781,2422977083.3333333333333333333
-75.810630798339844,2422979166.6666666666666666667
-75.818244934082031,2422981250.0000000000000000000
-75.826057434082031,2422983333.3333333333333333333
-75.834060668945313,2422985416.6666666666666666667
-75.84222412109375,2422987500.0000000000000000000
-75.850532531738281,2422989583.3333333333333333333
-75.85894775390625,2422991666.6666666666666666667
-75.867446899414063,2422993750.0000000000000000000
-75.8759994506836,2422995833.3333333333333333333
-75.88458251953125,2422997916.6666666666666666667
-75.8931884765625,2423000000.0000000000000000000
-75.9017333984375,2423002083.3333333333333333333
-75.910263061523438,2423004166.6666666666666666667
-75.9186782836914,2423006250.0000000000000000000
-75.926994323730469,2423008333.3333333333333333333
-75.935173034667969,2423010416.6666666666666666667
-75.943183898925781,2423012500.0000000000000000000
-75.9510269165039,2423014583.3333333333333333333
-75.9586410522461,2423016666.6666666666666666667
-75.966026306152344,2423018750.0000000000000000000
-75.9731674194336,2423020833.3333333333333333333
-75.980018615722656,2423022916.6666666666666666667
-75.986572265625,2423025000.0000000000000000000
-75.9928207397461,2423027083.3333333333333333333
-75.998741149902344,2423029166.6666666666666666667
-76.004325866699219,2423031250.0000000000000000000
-76.0095443725586,2423033333.3333333333333333333
-76.014396667480469,2423035416.6666666666666666667
-76.0189208984375,2423037500.0000000000000000000
-76.023078918457031,2423039583.3333333333333333333
-76.0268325805664,2423041666.6666666666666666667
-76.030258178710938,2423043750.0000000000000000000
-76.0333023071289,2423045833.3333333333333333333
-76.0360107421875,2423047916.6666666666666666667
-76.038375854492188,2423050000.0000000000000000000
-76.0404052734375,2423052083.3333333333333333333
-76.042152404785156,2423054166.6666666666666666667
-76.043586730957031,2423056250.0000000000000000000
-76.044746398925781,2423058333.3333333333333333333
-76.045684814453125,2423060416.6666666666666666667
-76.046394348144531,2423062500.0000000000000000000
-76.046875,2423064583.3333333333333333333
-76.047225952148438,2423066666.6666666666666666667
-76.047401428222656,2423068750.0000000000000000000
-76.0475082397461,2423070833.3333333333333333333
-76.047531127929688,2423072916.6666666666666666667
-76.047477722167969,2423075000.0000000000000000000
-76.04742431640625,2423077083.3333333333333333333
-76.0473861694336,2423079166.6666666666666666667
-76.047378540039063,2423081250.0000000000000000000
-76.047470092773438,2423083333.3333333333333333333
-76.0476303100586,2423085416.6666666666666666667
-76.0479507446289,2423087500.0000000000000000000
-76.04840087890625,2423089583.3333333333333333333
-76.0490493774414,2423091666.6666666666666666667
-76.049896240234375,2423093750.0000000000000000000
-76.050949096679688,2423095833.3333333333333333333
-76.052276611328125,2423097916.6666666666666666667
-76.053825378417969,2423100000.0000000000000000000
-76.055656433105469,2423102083.3333333333333333333
-76.0577621459961,2423104166.6666666666666666667
-76.060134887695313,2423106250.0000000000000000000
-76.06280517578125,2423108333.3333333333333333333
-76.0657730102539,2423110416.6666666666666666667
-76.0689926147461,2423112500.0000000000000000000
-76.072517395019531,2423114583.3333333333333333333
-76.076309204101563,2423116666.6666666666666666667
-76.080337524414063,2423118750.0000000000000000000
-76.084602355957031,2423120833.3333333333333333333
-76.089111328125,2423122916.6666666666666666667
-76.093803405761719,2423125000.0000000000000000000
-76.098663330078125,2423127083.3333333333333333333
-76.103645324707031,2423129166.6666666666666666667
-76.1087646484375,2423131250.0000000000000000000
-76.113960266113281,2423133333.3333333333333333333
-76.119186401367188,2423135416.6666666666666666667
-76.124397277832031,2423137500.0000000000000000000
-76.129623413085938,2423139583.3333333333333333333
-76.134712219238281,2423141666.6666666666666666667
-76.139701843261719,2423143750.0000000000000000000
-76.14453125,2423145833.3333333333333333333
-76.149139404296875,2423147916.6666666666666666667
-76.153495788574219,2423150000.0000000000000000000
-76.157562255859375,2423152083.3333333333333333333
-76.1612548828125,2423154166.6666666666666666667
-76.164581298828125,2423156250.0000000000000000000
-76.167465209960938,2423158333.3333333333333333333
-76.1698989868164,2423160416.6666666666666666667
-76.17181396484375,2423162500.0000000000000000000
-76.173171997070313,2423164583.3333333333333333333
-76.173957824707031,2423166666.6666666666666666667
-76.174156188964844,2423168750.0000000000000000000
-76.173721313476563,2423170833.3333333333333333333
-76.1726303100586,2423172916.6666666666666666667
-76.1708755493164,2423175000.0000000000000000000
-76.16845703125,2423177083.3333333333333333333
-76.165336608886719,2423179166.6666666666666666667
-76.1615219116211,2423181250.0000000000000000000
-76.157051086425781,2423183333.3333333333333333333
-76.151885986328125,2423185416.6666666666666666667
-76.14605712890625,2423187500.0000000000000000000
-76.139572143554688,2423189583.3333333333333333333
-76.132476806640625,2423191666.6666666666666666667
-76.1247329711914,2423193750.0000000000000000000
-76.116447448730469,2423195833.3333333333333333333
-76.107620239257813,2423197916.6666666666666666667
-76.098297119140625,2423200000.0000000000000000000
-76.0885009765625,2423202083.3333333333333333333
-76.078300476074219,2423204166.6666666666666666667
-76.067710876464844,2423206250.0000000000000000000
-76.056808471679688,2423208333.3333333333333333333
-76.045608520507813,2423210416.6666666666666666667
-76.034194946289063,2423212500.0000000000000000000
-76.022590637207031,2423214583.3333333333333333333
-76.010879516601563,2423216666.6666666666666666667
-75.999092102050781,2423218750.0000000000000000000
-75.987274169921875,2423220833.3333333333333333333
-75.975479125976563,2423222916.6666666666666666667
-75.9637680053711,2423225000.0000000000000000000
-75.9521713256836,2423227083.3333333333333333333
-75.940727233886719,2423229166.6666666666666666667
-75.92950439453125,2423231250.0000000000000000000
-75.918510437011719,2423233333.3333333333333333333
-75.9078140258789,2423235416.6666666666666666667
-75.897430419921875,2423237500.0000000000000000000
-75.887397766113281,2423239583.3333333333333333333
-75.877731323242188,2423241666.6666666666666666667
-75.86846923828125,2423243750.0000000000000000000
-75.859657287597656,2423245833.3333333333333333333
-75.851272583007813,2423247916.6666666666666666667
-75.8433837890625,2423250000.0000000000000000000
-75.835968017578125,2423252083.3333333333333333333
-75.82904052734375,2423254166.6666666666666666667
-75.822647094726563,2423256250.0000000000000000000
-75.816757202148438,2423258333.3333333333333333333
-75.811393737792969,2423260416.6666666666666666667
-75.806549072265625,2423262500.0000000000000000000
-75.80224609375,2423264583.3333333333333333333
-75.798500061035156,2423266666.6666666666666666667
-75.795272827148438,2423268750.0000000000000000000
-75.792610168457031,2423270833.3333333333333333333
-75.790481567382813,2423272916.6666666666666666667
-75.78887939453125,2423275000.0000000000000000000
-75.787811279296875,2423277083.3333333333333333333
-75.78729248046875,2423279166.6666666666666666667
-75.78729248046875,2423281250.0000000000000000000
-75.7878189086914,2423283333.3333333333333333333
-75.78887939453125,2423285416.6666666666666666667
-75.790443420410156,2423287500.0000000000000000000
-75.79254150390625,2423289583.3333333333333333333
-75.7951431274414,2423291666.6666666666666666667
-75.798233032226563,2423293750.0000000000000000000
-75.8018569946289,2423295833.3333333333333333333
-75.80596923828125,2423297916.6666666666666666667
-75.810562133789063,2423300000.0000000000000000000
-75.815643310546875,2423302083.3333333333333333333
-75.8211898803711,2423304166.6666666666666666667
-75.827194213867188,2423306250.0000000000000000000
-75.833663940429688,2423308333.3333333333333333333
-75.840560913085938,2423310416.6666666666666666667
-75.847908020019531,2423312500.0000000000000000000
-75.855636596679688,2423314583.3333333333333333333
-75.86376953125,2423316666.6666666666666666667
-75.872268676757813,2423318750.0000000000000000000
-75.881103515625,2423320833.3333333333333333333
-75.8902816772461,2423322916.6666666666666666667
-75.899734497070313,2423325000.0000000000000000000
-75.909500122070313,2423327083.3333333333333333333
-75.919464111328125,2423329166.6666666666666666667
-75.929641723632813,2423331250.0000000000000000000
-75.94000244140625,2423333333.3333333333333333333
-75.950477600097656,2423335416.6666666666666666667
-75.961051940917969,2423337500.0000000000000000000
-75.971672058105469,2423339583.3333333333333333333
-75.982292175292969,2423341666.6666666666666666667
-75.992889404296875,2423343750.0000000000000000000
-76.003402709960938,2423345833.3333333333333333333
-76.0137939453125,2423347916.6666666666666666667
-76.024032592773438,2423350000.0000000000000000000
-76.034049987792969,2423352083.3333333333333333333
-76.043807983398438,2423354166.6666666666666666667
-76.0533218383789,2423356250.0000000000000000000
-76.062461853027344,2423358333.3333333333333333333
-76.071235656738281,2423360416.6666666666666666667
-76.079635620117188,2423362500.0000000000000000000
-76.087577819824219,2423364583.3333333333333333333
-76.0950927734375,2423366666.6666666666666666667
-76.102104187011719,2423368750.0000000000000000000
-76.108634948730469,2423370833.3333333333333333333
-76.114654541015625,2423372916.6666666666666666667
-76.120155334472656,2423375000.0000000000000000000
-76.125114440917969,2423377083.3333333333333333333
-76.129600524902344,2423379166.6666666666666666667
-76.1335220336914,2423381250.0000000000000000000
-76.136955261230469,2423383333.3333333333333333333
-76.139900207519531,2423385416.6666666666666666667
-76.142349243164063,2423387500.0000000000000000000
-76.144363403320313,2423389583.3333333333333333333
-76.145957946777344,2423391666.6666666666666666667
-76.147140502929688,2423393750.0000000000000000000
-76.147964477539063,2423395833.3333333333333333333
-76.148483276367188,2423397916.6666666666666666667
-76.1487045288086,2423400000.0000000000000000000
-76.148689270019531,2423402083.3333333333333333333
-76.1484603881836,2423404166.6666666666666666667
-76.1480712890625,2423406250.0000000000000000000
-76.147544860839844,2423408333.3333333333333333333
-76.146957397460938,2423410416.6666666666666666667
-76.1463394165039,2423412500.0000000000000000000
-76.145706176757813,2423414583.3333333333333333333
-76.145126342773438,2423416666.6666666666666666667
-76.144638061523438,2423418750.0000000000000000000
-76.144256591796875,2423420833.3333333333333333333
-76.144035339355469,2423422916.6666666666666666667
-76.14398193359375,2423425000.0000000000000000000
-76.1441421508789,2423427083.3333333333333333333
-76.144515991210938,2423429166.6666666666666666667
-76.145149230957031,2423431250.0000000000000000000
-76.14605712890625,2423433333.3333333333333333333
-76.1472396850586,2423435416.6666666666666666667
-76.148719787597656,2423437500.0000000000000000000
-76.150482177734375,2423439583.3333333333333333333
-76.152549743652344,2423441666.6666666666666666667
-76.1549301147461,2423443750.0000000000000000000
-76.157585144042969,2423445833.3333333333333333333
-76.160552978515625,2423447916.6666666666666666667
-76.163780212402344,2423450000.0000000000000000000
-76.167304992675781,2423452083.3333333333333333333
-76.171089172363281,2423454166.6666666666666666667
-76.175079345703125,2423456250.0000000000000000000
-76.179290771484375,2423458333.3333333333333333333
-76.183731079101563,2423460416.6666666666666666667
-76.188346862792969,2423462500.0000000000000000000
-76.193077087402344,2423464583.3333333333333333333
-76.197959899902344,2423466666.6666666666666666667
-76.202949523925781,2423468750.0000000000000000000
-76.207992553710938,2423470833.3333333333333333333
-76.213096618652344,2423472916.6666666666666666667
-76.2182388305664,2423475000.0000000000000000000
-76.223358154296875,2423477083.3333333333333333333
-76.228439331054688,2423479166.6666666666666666667
-76.23345947265625,2423481250.0000000000000000000
-76.238395690917969,2423483333.3333333333333333333
-76.243247985839844,2423485416.6666666666666666667
-76.247955322265625,2423487500.0000000000000000000
-76.252456665039063,2423489583.3333333333333333333
-76.2568359375,2423491666.6666666666666666667
-76.260993957519531,2423493750.0000000000000000000
-76.264907836914063,2423495833.3333333333333333333
-76.268638610839844,2423497916.6666666666666666667
-76.2720718383789,2423500000.0000000000000000000
-76.2752685546875,2423502083.3333333333333333333
-76.278152465820313,2423504166.6666666666666666667
-76.280754089355469,2423506250.0000000000000000000
-76.2830581665039,2423508333.3333333333333333333
-76.285026550292969,2423510416.6666666666666666667
-76.286697387695313,2423512500.0000000000000000000
-76.288032531738281,2423514583.3333333333333333333
-76.289047241210938,2423516666.6666666666666666667
-76.289726257324219,2423518750.0000000000000000000
-76.29010009765625,2423520833.3333333333333333333
-76.290107727050781,2423522916.6666666666666666667
-76.289825439453125,2423525000.0000000000000000000
-76.289176940917969,2423527083.3333333333333333333
-76.288253784179688,2423529166.6666666666666666667
-76.2870101928711,2423531250.0000000000000000000
-76.285446166992188,2423533333.3333333333333333333
-76.283584594726563,2423535416.6666666666666666667
-76.281455993652344,2423537500.0000000000000000000
-76.279037475585938,2423539583.3333333333333333333
-76.276374816894531,2423541666.6666666666666666667
-76.273452758789063,2423543750.0000000000000000000
-76.2702865600586,2423545833.3333333333333333333
-76.266899108886719,2423547916.6666666666666666667
-76.2633285522461,2423550000.0000000000000000000
-76.2595443725586,2423552083.3333333333333333333
-76.255599975585938,2423554166.6666666666666666667
-76.2514877319336,2423556250.0000000000000000000
-76.247245788574219,2423558333.3333333333333333333
-76.242874145507813,2423560416.6666666666666666667
-76.2384033203125,2423562500.0000000000000000000
-76.23382568359375,2423564583.3333333333333333333
-76.22918701171875,2423566666.6666666666666666667
-76.224517822265625,2423568750.0000000000000000000
-76.219810485839844,2423570833.3333333333333333333
-76.215057373046875,2423572916.6666666666666666667
-76.210311889648438,2423575000.0000000000000000000
-76.205581665039063,2423577083.3333333333333333333
-76.200889587402344,2423579166.6666666666666666667
-76.196235656738281,2423581250.0000000000000000000
-76.191642761230469,2423583333.3333333333333333333
-76.187149047851563,2423585416.6666666666666666667
-76.182693481445313,2423587500.0000000000000000000
-76.1783676147461,2423589583.3333333333333333333
-76.174118041992188,2423591666.6666666666666666667
-76.170005798339844,2423593750.0000000000000000000
-76.1659927368164,2423595833.3333333333333333333
-76.1620864868164,2423597916.6666666666666666667
-76.158332824707031,2423600000.0000000000000000000
-76.154708862304688,2423602083.3333333333333333333
-76.151214599609375,2423604166.6666666666666666667
-76.147842407226563,2423606250.0000000000000000000
-76.144599914550781,2423608333.3333333333333333333
-76.141487121582031,2423610416.6666666666666666667
-76.138481140136719,2423612500.0000000000000000000
-76.135589599609375,2423614583.3333333333333333333
-76.132827758789063,2423616666.6666666666666666667
-76.130165100097656,2423618750.0000000000000000000
-76.127593994140625,2423620833.3333333333333333333
-76.125114440917969,2423622916.6666666666666666667
-76.122688293457031,2423625000.0000000000000000000
-76.1203384399414,2423627083.3333333333333333333
-76.118049621582031,2423629166.6666666666666666667
-76.115814208984375,2423631250.0000000000000000000
-76.113616943359375,2423633333.3333333333333333333
-76.111457824707031,2423635416.6666666666666666667
-76.109298706054688,2423637500.0000000000000000000
-76.107177734375,2423639583.3333333333333333333
-76.105056762695313,2423641666.6666666666666666667
-76.102935791015625,2423643750.0000000000000000000
-76.100814819335938,2423645833.3333333333333333333
-76.098678588867188,2423647916.6666666666666666667
-76.096549987792969,2423650000.0000000000000000000
