Spectrum 1,04/08/2025 15:11:34
[Global Parameters]
-76.155082702636719,2422670833.3333333333333333333
-76.146934509277344,2422672916.6666666666666666667
-76.138465881347656,2422675000.0000000000000000000
-76.129646301269531,2422677083.3333333333333333333
-76.120536804199219,2422679166.6666666666666666667
-76.11114501953125,2422681250.0000000000000000000
-76.101554870605469,2422683333.3333333333333333333
-76.091751098632813,2422685416.6666666666666666667
-76.081771850585938,2422687500.0000000000000000000
-76.0716781616211,2422689583.3333333333333333333
-76.061477661132813,2422691666.6666666666666666667
-76.051216125488281,2422693750.0000000000000000000
-76.040962219238281,2422695833.3333333333333333333
-76.030731201171875,2422697916.6666666666666666667
-76.020584106445313,2422700000.0000000000000000000
-76.0105209350586,2422702083.3333333333333333333
-76.000625610351563,2422704166.6666666666666666667
-75.990898132324219,2422706250.0000000000000000000
-75.981414794921875,2422708333.3333333333333333333
-75.9721908569336,2422710416.6666666666666666667
-75.963287353515625,2422712500.0000000000000000000
-75.954719543457031,2422714583.3333333333333333333
-75.946525573730469,2422716666.6666666666666666667
-75.938751220703125,2422718750.0000000000000000000
-75.931396484375,2422720833.3333333333333333333
-75.9245376586914,2422722916.6666666666666666667
-75.918174743652344,2422725000.0000000000000000000
-75.912307739257813,2422727083.3333333333333333333
-75.9070053100586,2422729166.6666666666666666667
-75.902252197265625,2422731250.0000000000000000000
-75.8980712890625,2422733333.3333333333333333333
-75.89447021484375,2422735416.6666666666666666667
-75.891471862792969,2422737500.0000000000000000000
-75.889053344726563,2422739583.3333333333333333333
-75.887245178222656,2422741666.6666666666666666667
-75.886016845703125,2422743750.0000000000000000000
-75.885383605957031,2422745833.3333333333333333333
-75.885322570800781,2422747916.6666666666666666667
-75.885826110839844,2422750000.0000000000000000000
-75.886856079101563,2422752083.3333333333333333333
-75.888442993164063,2422754166.6666666666666666667
-75.890518188476563,2422756250.0000000000000000000
-75.893074035644531,2422758333.3333333333333333333
-75.896087646484375,2422760416.6666666666666666667
-75.899505615234375,2422762500.0000000000000000000
-75.903335571289063,2422764583.3333333333333333333
-75.9074935913086,2422766666.6666666666666666667
-75.911972045898438,2422768750.0000000000000000000
-75.916732788085938,2422770833.3333333333333333333
-75.9217300415039,2422772916.6666666666666666667
-75.926933288574219,2422775000.0000000000000000000
-75.932296752929688,2422777083.3333333333333333333
-75.937759399414063,2422779166.6666666666666666667
-75.943321228027344,2422781250.0000000000000000000
-75.94891357421875,2422783333.3333333333333333333
-75.954521179199219,2422785416.6666666666666666667
-75.960067749023438,2422787500.0000000000000000000
-75.9655532836914,2422789583.3333333333333333333
-75.9709243774414,2422791666.6666666666666666667
-75.976150512695313,2422793750.0000000000000000000
-75.981193542480469,2422795833.3333333333333333333
-75.986053466796875,2422797916.6666666666666666667
-75.990653991699219,2422800000.0000000000000000000
-75.9950180053711,2422802083.3333333333333333333
-75.999107360839844,2422804166.6666666666666666667
-76.002876281738281,2422806250.0000000000000000000
-76.006362915039063,2422808333.3333333333333333333
-76.0094985961914,2422810416.6666666666666666667
-76.012298583984375,2422812500.0000000000000000000
-76.0147476196289,2422814583.3333333333333333333
-76.016860961914063,2422816666.6666666666666666667
-76.018592834472656,2422818750.0000000000000000000
-76.019943237304688,2422820833.3333333333333333333
-76.020965576171875,2422822916.6666666666666666667
-76.021621704101563,2422825000.0000000000000000000
-76.021919250488281,2422827083.3333333333333333333
-76.021858215332031,2422829166.6666666666666666667
-76.021476745605469,2422831250.0000000000000000000
-76.0207748413086,2422833333.3333333333333333333
-76.019729614257813,2422835416.6666666666666666667
-76.018424987792969,2422837500.0000000000000000000
-76.016799926757813,2422839583.3333333333333333333
-76.014900207519531,2422841666.6666666666666666667
-76.012771606445313,2422843750.0000000000000000000
-76.0103759765625,2422845833.3333333333333333333
-76.007781982421875,2422847916.6666666666666666667
-76.0049819946289,2422850000.0000000000000000000
-76.001998901367188,2422852083.3333333333333333333
-75.998863220214844,2422854166.6666666666666666667
-75.995567321777344,2422856250.0000000000000000000
-75.9921646118164,2422858333.3333333333333333333
-75.9886703491211,2422860416.6666666666666666667
-75.9850845336914,2422862500.0000000000000000000
-75.981452941894531,2422864583.3333333333333333333
-75.977775573730469,2422866666.6666666666666666667
-75.974075317382813,2422868750.0000000000000000000
-75.97039794921875,2422870833.3333333333333333333
-75.966751098632813,2422872916.6666666666666666667
-75.963150024414063,2422875000.0000000000000000000
-75.9595947265625,2422877083.3333333333333333333
-75.956161499023438,2422879166.6666666666666666667
-75.95281982421875,2422881250.0000000000000000000
-75.949630737304688,2422883333.3333333333333333333
-75.946571350097656,2422885416.6666666666666666667
-75.943695068359375,2422887500.0000000000000000000
-75.9410171508789,2422889583.3333333333333333333
-75.938529968261719,2422891666.6666666666666666667
-75.936271667480469,2422893750.0000000000000000000
-75.934249877929688,2422895833.3333333333333333333
-75.932479858398438,2422897916.6666666666666666667
-75.93096923828125,2422900000.0000000000000000000
-75.929763793945313,2422902083.3333333333333333333
-75.928840637207031,2422904166.6666666666666666667
-75.928230285644531,2422906250.0000000000000000000
-75.927909851074219,2422908333.3333333333333333333
-75.927925109863281,2422910416.6666666666666666667
-75.928260803222656,2422912500.0000000000000000000
-75.9289321899414,2422914583.3333333333333333333
-75.929939270019531,2422916666.6666666666666666667
-75.9312515258789,2422918750.0000000000000000000
-75.932891845703125,2422920833.3333333333333333333
-75.934867858886719,2422922916.6666666666666666667
-75.937149047851563,2422925000.0000000000000000000
-75.93975830078125,2422927083.3333333333333333333
-75.942619323730469,2422929166.6666666666666666667
-75.945785522460938,2422931250.0000000000000000000
-75.94921875,2422933333.3333333333333333333
-75.952888488769531,2422935416.6666666666666666667
-75.956779479980469,2422937500.0000000000000000000
-75.960891723632813,2422939583.3333333333333333333
-75.965171813964844,2422941666.6666666666666666667
-75.969619750976563,2422943750.0000000000000000000
-75.974174499511719,2422945833.3333333333333333333
-75.978813171386719,2422947916.6666666666666666667
-75.9835433959961,2422950000.0000000000000000000
-75.988288879394531,2422952083.3333333333333333333
-75.993026733398438,2422954166.6666666666666666667
-75.997734069824219,2422956250.0000000000000000000
-76.002365112304688,2422958333.3333333333333333333
-76.00689697265625,2422960416.6666666666666666667
-76.011260986328125,2422962500.0000000000000000000
-76.015472412109375,2422964583.3333333333333333333
-76.019477844238281,2422966666.6666666666666666667
-76.023208618164063,2422968750.0000000000000000000
-76.026679992675781,2422970833.3333333333333333333
-76.02984619140625,2422972916.6666666666666666667
-76.032669067382813,2422975000.0000000000000000000
-76.0351333618164,2422977083.3333333333333333333
-76.037223815917969,2422979166.6666666666666666667
-76.038864135742188,2422981250.0000000000000000000
-76.040107727050781,2422983333.3333333333333333333
-76.040908813476563,2422985416.6666666666666666667
-76.041244506835938,2422987500.0000000000000000000
-76.0411148071289,2422989583.3333333333333333333
-76.04052734375,2422991666.6666666666666666667
-76.039474487304688,2422993750.0000000000000000000
-76.037948608398438,2422995833.3333333333333333333
-76.035957336425781,2422997916.6666666666666666667
-76.033538818359375,2423000000.0000000000000000000
-76.0306625366211,2423002083.3333333333333333333
-76.027389526367188,2423004166.6666666666666666667
-76.023719787597656,2423006250.0000000000000000000
-76.0196762084961,2423008333.3333333333333333333
-76.015304565429688,2423010416.6666666666666666667
-76.010627746582031,2423012500.0000000000000000000
-76.005661010742188,2423014583.3333333333333333333
-76.0004653930664,2423016666.6666666666666666667
-75.995109558105469,2423018750.0000000000000000000
-75.989578247070313,2423020833.3333333333333333333
-75.98394775390625,2423022916.6666666666666666667
-75.978233337402344,2423025000.0000000000000000000
-75.9725112915039,2423027083.3333333333333333333
-75.966796875,2423029166.6666666666666666667
-75.961189270019531,2423031250.0000000000000000000
-75.9556884765625,2423033333.3333333333333333333
-75.9503402709961,2423035416.6666666666666666667
-75.9452133178711,2423037500.0000000000000000000
-75.940338134765625,2423039583.3333333333333333333
-75.935752868652344,2423041666.6666666666666666667
-75.931526184082031,2423043750.0000000000000000000
-75.9276351928711,2423045833.3333333333333333333
-75.924163818359375,2423047916.6666666666666666667
-75.921142578125,2423050000.0000000000000000000
-75.918594360351563,2423052083.3333333333333333333
-75.916534423828125,2423054166.6666666666666666667
-75.914993286132813,2423056250.0000000000000000000
-75.914016723632813,2423058333.3333333333333333333
-75.9135971069336,2423060416.6666666666666666667
-75.913742065429688,2423062500.0000000000000000000
-75.914466857910156,2423064583.3333333333333333333
-75.915809631347656,2423066666.6666666666666666667
-75.917739868164063,2423068750.0000000000000000000
-75.920234680175781,2423070833.3333333333333333333
-75.9233627319336,2423072916.6666666666666666667
-75.927047729492188,2423075000.0000000000000000000
-75.931320190429688,2423077083.3333333333333333333
-75.9361572265625,2423079166.6666666666666666667
-75.941497802734375,2423081250.0000000000000000000
-75.9473876953125,2423083333.3333333333333333333
-75.9537353515625,2423085416.6666666666666666667
-75.960578918457031,2423087500.0000000000000000000
-75.967842102050781,2423089583.3333333333333333333
-75.975509643554688,2423091666.6666666666666666667
-75.9835205078125,2423093750.0000000000000000000
-75.99188232421875,2423095833.3333333333333333333
-76.000495910644531,2423097916.6666666666666666667
-76.009361267089844,2423100000.0000000000000000000
-76.018424987792969,2423102083.3333333333333333333
-76.027626037597656,2423104166.6666666666666666667
-76.03692626953125,2423106250.0000000000000000000
-76.046279907226563,2423108333.3333333333333333333
-76.055656433105469,2423110416.6666666666666666667
-76.064987182617188,2423112500.0000000000000000000
-76.074226379394531,2423114583.3333333333333333333
-76.083328247070313,2423116666.6666666666666666667
-76.092239379882813,2423118750.0000000000000000000
-76.1009292602539,2423120833.3333333333333333333
-76.109359741210938,2423122916.6666666666666666667
-76.117469787597656,2423125000.0000000000000000000
-76.125228881835938,2423127083.3333333333333333333
-76.132621765136719,2423129166.6666666666666666667
-76.13958740234375,2423131250.0000000000000000000
-76.146072387695313,2423133333.3333333333333333333
-76.1521224975586,2423135416.6666666666666666667
-76.157661437988281,2423137500.0000000000000000000
-76.162681579589844,2423139583.3333333333333333333
-76.167160034179688,2423141666.6666666666666666667
-76.1711196899414,2423143750.0000000000000000000
-76.174507141113281,2423145833.3333333333333333333
-76.177330017089844,2423147916.6666666666666666667
-76.179634094238281,2423150000.0000000000000000000
-76.1813735961914,2423152083.3333333333333333333
-76.182579040527344,2423154166.6666666666666666667
-76.183280944824219,2423156250.0000000000000000000
-76.183464050292969,2423158333.3333333333333333333
-76.183143615722656,2423160416.6666666666666666667
-76.182357788085938,2423162500.0000000000000000000
-76.18115234375,2423164583.3333333333333333333
-76.179519653320313,2423166666.6666666666666666667
-76.177528381347656,2423168750.0000000000000000000
-76.175201416015625,2423170833.3333333333333333333
-76.172531127929688,2423172916.6666666666666666667
-76.169624328613281,2423175000.0000000000000000000
-76.1664810180664,2423177083.3333333333333333333
-76.16314697265625,2423179166.6666666666666666667
-76.15966796875,2423181250.0000000000000000000
-76.156036376953125,2423183333.3333333333333333333
-76.1523666381836,2423185416.6666666666666666667
-76.148651123046875,2423187500.0000000000000000000
-76.144943237304688,2423189583.3333333333333333333
-76.141265869140625,2423191666.6666666666666666667
-76.137649536132813,2423193750.0000000000000000000
-76.1341552734375,2423195833.3333333333333333333
-76.130783081054688,2423197916.6666666666666666667
-76.1275634765625,2423200000.0000000000000000000
-76.124565124511719,2423202083.3333333333333333333
-76.121757507324219,2423204166.6666666666666666667
-76.119194030761719,2423206250.0000000000000000000
-76.116867065429688,2423208333.3333333333333333333
-76.114791870117188,2423210416.6666666666666666667
-76.113006591796875,2423212500.0000000000000000000
-76.111526489257813,2423214583.3333333333333333333
-76.110298156738281,2423216666.6666666666666666667
-76.109390258789063,2423218750.0000000000000000000
-76.1087875366211,2423220833.3333333333333333333
-76.108436584472656,2423222916.6666666666666666667
-76.1083984375,2423225000.0000000000000000000
-76.108627319335938,2423227083.3333333333333333333
-76.1091079711914,2423229166.6666666666666666667
-76.1098403930664,2423231250.0000000000000000000
-76.110794067382813,2423233333.3333333333333333333
-76.111968994140625,2423235416.6666666666666666667
-76.113327026367188,2423237500.0000000000000000000
-76.114860534667969,2423239583.3333333333333333333
-76.1165542602539,2423241666.6666666666666666667
-76.11834716796875,2423243750.0000000000000000000
-76.120246887207031,2423245833.3333333333333333333
-76.122230529785156,2423247916.6666666666666666667
-76.124237060546875,2423250000.0000000000000000000
-76.126304626464844,2423252083.3333333333333333333
-76.128334045410156,2423254166.6666666666666666667
-76.130317687988281,2423256250.0000000000000000000
-76.1323013305664,2423258333.3333333333333333333
-76.134170532226563,2423260416.6666666666666666667
-76.135955810546875,2423262500.0000000000000000000
-76.137611389160156,2423264583.3333333333333333333
-76.1391372680664,2423266666.6666666666666666667
-76.140495300292969,2423268750.0000000000000000000
-76.141693115234375,2423270833.3333333333333333333
-76.142730712890625,2423272916.6666666666666666667
-76.1435317993164,2423275000.0000000000000000000
-76.144157409667969,2423277083.3333333333333333333
-76.144561767578125,2423279166.6666666666666666667
-76.144729614257813,2423281250.0000000000000000000
-76.144683837890625,2423283333.3333333333333333333
-76.144424438476563,2423285416.6666666666666666667
-76.1439208984375,2423287500.0000000000000000000
-76.143203735351563,2423289583.3333333333333333333
-76.1422348022461,2423291666.6666666666666666667
-76.141075134277344,2423293750.0000000000000000000
-76.139686584472656,2423295833.3333333333333333333
-76.138107299804688,2423297916.6666666666666666667
-76.136306762695313,2423300000.0000000000000000000
-76.134307861328125,2423302083.3333333333333333333
-76.132133483886719,2423304166.6666666666666666667
-76.1297836303711,2423306250.0000000000000000000
-76.12725830078125,2423308333.3333333333333333333
-76.124565124511719,2423310416.6666666666666666667
-76.1216812133789,2423312500.0000000000000000000
-76.118690490722656,2423314583.3333333333333333333
-76.115547180175781,2423316666.6666666666666666667
-76.112251281738281,2423318750.0000000000000000000
-76.10882568359375,2423320833.3333333333333333333
-76.105293273925781,2423322916.6666666666666666667
-76.101654052734375,2423325000.0000000000000000000
-76.097892761230469,2423327083.3333333333333333333
-76.094032287597656,2423329166.6666666666666666667
-76.090072631835938,2423331250.0000000000000000000
-76.086021423339844,2423333333.3333333333333333333
-76.081878662109375,2423335416.6666666666666666667
-76.077690124511719,2423337500.0000000000000000000
-76.0733871459961,2423339583.3333333333333333333
-76.069046020507813,2423341666.6666666666666666667
-76.064651489257813,2423343750.0000000000000000000
-76.060195922851563,2423345833.3333333333333333333
-76.05572509765625,2423347916.6666666666666666667
-76.051200866699219,2423350000.0000000000000000000
-76.046669006347656,2423352083.3333333333333333333
-76.042144775390625,2423354166.6666666666666666667
-76.037628173828125,2423356250.0000000000000000000
-76.033134460449219,2423358333.3333333333333333333
-76.028678894042969,2423360416.6666666666666666667
-76.0242919921875,2423362500.0000000000000000000
-76.019989013671875,2423364583.3333333333333333333
-76.0157470703125,2423366666.6666666666666666667
-76.011642456054688,2423368750.0000000000000000000
-76.007644653320313,2423370833.3333333333333333333
-76.003822326660156,2423372916.6666666666666666667
-76.000160217285156,2423375000.0000000000000000000
-75.9966812133789,2423377083.3333333333333333333
-75.993423461914063,2423379166.6666666666666666667
-75.9903793334961,2423381250.0000000000000000000
-75.987586975097656,2423383333.3333333333333333333
-75.985031127929688,2423385416.6666666666666666667
-75.982757568359375,2423387500.0000000000000000000
-75.980796813964844,2423389583.3333333333333333333
-75.979095458984375,2423391666.6666666666666666667
-75.97772216796875,2423393750.0000000000000000000
-75.976654052734375,2423395833.3333333333333333333
-75.97589111328125,2423397916.6666666666666666667
-75.9754638671875,2423400000.0000000000000000000
-75.975341796875,2423402083.3333333333333333333
-75.975540161132813,2423404166.6666666666666666667
-75.976020812988281,2423406250.0000000000000000000
-75.976806640625,2423408333.3333333333333333333
-75.977859497070313,2423410416.6666666666666666667
-75.979194641113281,2423412500.0000000000000000000
-75.980758666992188,2423414583.3333333333333333333
-75.982551574707031,2423416666.6666666666666666667
-75.984527587890625,2423418750.0000000000000000000
-75.986663818359375,2423420833.3333333333333333333
-75.988967895507813,2423422916.6666666666666666667
-75.991363525390625,2423425000.0000000000000000000
-75.99383544921875,2423427083.3333333333333333333
-75.996337890625,2423429166.6666666666666666667
-75.998855590820313,2423431250.0000000000000000000
-76.001350402832031,2423433333.3333333333333333333
-76.003768920898438,2423435416.6666666666666666667
-76.006095886230469,2423437500.0000000000000000000
-76.0082778930664,2423439583.3333333333333333333
-76.010299682617188,2423441666.6666666666666666667
-76.012123107910156,2423443750.0000000000000000000
-76.01373291015625,2423445833.3333333333333333333
-76.015090942382813,2423447916.6666666666666666667
-76.0161361694336,2423450000.0000000000000000000
-76.01690673828125,2423452083.3333333333333333333
-76.017326354980469,2423454166.6666666666666666667
-76.017440795898438,2423456250.0000000000000000000
-76.017196655273438,2423458333.3333333333333333333
-76.0166015625,2423460416.6666666666666666667
-76.015655517578125,2423462500.0000000000000000000
-76.014312744140625,2423464583.3333333333333333333
-76.012626647949219,2423466666.6666666666666666667
-76.010612487792969,2423468750.0000000000000000000
-76.008224487304688,2423470833.3333333333333333333
-76.005531311035156,2423472916.6666666666666666667
-76.00250244140625,2423475000.0000000000000000000
-75.999183654785156,2423477083.3333333333333333333
-75.995597839355469,2423479166.6666666666666666667
-75.991775512695313,2423481250.0000000000000000000
-75.987724304199219,2423483333.3333333333333333333
-75.9834976196289,2423485416.6666666666666666667
-75.979095458984375,2423487500.0000000000000000000
-75.974578857421875,2423489583.3333333333333333333
-75.9699478149414,2423491666.6666666666666666667
-75.965263366699219,2423493750.0000000000000000000
-75.960556030273438,2423495833.3333333333333333333
-75.9558334350586,2423497916.6666666666666666667
-75.951156616210938,2423500000.0000000000000000000
-75.946540832519531,2423502083.3333333333333333333
-75.942047119140625,2423504166.6666666666666666667
-75.9376449584961,2423506250.0000000000000000000
-75.933418273925781,2423508333.3333333333333333333
-75.929359436035156,2423510416.6666666666666666667
-75.925506591796875,2423512500.0000000000000000000
-75.921905517578125,2423514583.3333333333333333333
-75.918533325195313,2423516666.6666666666666666667
-75.915473937988281,2423518750.0000000000000000000
-75.912666320800781,2423520833.3333333333333333333
-75.910194396972656,2423522916.6666666666666666667
-75.908012390136719,2423525000.0000000000000000000
-75.906196594238281,2423527083.3333333333333333333
-75.904693603515625,2423529166.6666666666666666667
-75.9035873413086,2423531250.0000000000000000000
-75.902778625488281,2423533333.3333333333333333333
-75.902389526367188,2423535416.6666666666666666667
-75.902328491210938,2423537500.0000000000000000000
-75.902641296386719,2423539583.3333333333333333333
-75.9033203125,2423541666.6666666666666666667
-75.904350280761719,2423543750.0000000000000000000
-75.9057388305664,2423545833.3333333333333333333
-75.9074478149414,2423547916.6666666666666666667
-75.909515380859375,2423550000.0000000000000000000
-75.9118881225586,2423552083.3333333333333333333
-75.914588928222656,2423554166.6666666666666666667
-75.917572021484375,2423556250.0000000000000000000
-75.920845031738281,2423558333.3333333333333333333
-75.924369812011719,2423560416.6666666666666666667
-75.928115844726563,2423562500.0000000000000000000
-75.932098388671875,2423564583.3333333333333333333
-75.936271667480469,2423566666.6666666666666666667
-75.940597534179688,2423568750.0000000000000000000
-75.945083618164063,2423570833.3333333333333333333
-75.949676513671875,2423572916.6666666666666666667
-75.954353332519531,2423575000.0000000000000000000
-75.9590835571289,2423577083.3333333333333333333
-75.963829040527344,2423579166.6666666666666666667
-75.96856689453125,2423581250.0000000000000000000
-75.973251342773438,2423583333.3333333333333333333
-75.977867126464844,2423585416.6666666666666666667
-75.982391357421875,2423587500.0000000000000000000
-75.986770629882813,2423589583.3333333333333333333
-75.990966796875,2423591666.6666666666666666667
-75.994949340820313,2423593750.0000000000000000000
-75.998710632324219,2423595833.3333333333333333333
-76.002227783203125,2423597916.6666666666666666667
-76.005439758300781,2423600000.0000000000000000000
-76.008346557617188,2423602083.3333333333333333333
-76.010902404785156,2423604166.6666666666666666667
-76.013130187988281,2423606250.0000000000000000000
-76.014961242675781,2423608333.3333333333333333333
-76.016448974609375,2423610416.6666666666666666667
-76.017539978027344,2423612500.0000000000000000000
-76.018218994140625,2423614583.3333333333333333333
-76.01849365234375,2423616666.6666666666666666667
-76.018402099609375,2423618750.0000000000000000000
-76.017898559570313,2423620833.3333333333333333333
-76.017036437988281,2423622916.6666666666666666667
-76.015792846679688,2423625000.0000000000000000000
-76.01422119140625,2423627083.3333333333333333333
-76.0123291015625,2423629166.6666666666666666667
-76.010093688964844,2423631250.0000000000000000000
-76.007621765136719,2423633333.3333333333333333333
-76.0049057006836,2423635416.6666666666666666667
-76.001960754394531,2423637500.0000000000000000000
-75.998870849609375,2423639583.3333333333333333333
-75.995613098144531,2423641666.6666666666666666667
-75.992256164550781,2423643750.0000000000000000000
-75.9888687133789,2423645833.3333333333333333333
-75.985420227050781,2423647916.6666666666666666667
-75.982025146484375,2423650000.0000000000000000000
